cells,taxagroup,T2Mexp
152374,reptiles,9
152375,amphibians,2
152375,birds,7
152375,mammals,7
152375,reptiles,3
152376,amphibians,0
152376,birds,1
152376,mammals,0
152376,reptiles,0
152377,amphibians,0
152377,birds,0
152377,mammals,0
152377,reptiles,0
152378,amphibians,0
152378,birds,0
152378,mammals,0
152378,reptiles,0
152379,amphibians,0
152379,birds,0
152379,mammals,0
152379,reptiles,0
152381,amphibians,16
152381,birds,0
152381,mammals,9
152381,reptiles,7
152530,amphibians,0
152530,birds,0
152530,mammals,0
152530,reptiles,0
152531,amphibians,2
152531,birds,0
152531,mammals,0
152531,reptiles,0
152532,amphibians,0
152532,birds,0
152532,mammals,0
152532,reptiles,0
152533,amphibians,0
152533,birds,0
152533,mammals,1
152533,reptiles,1
152534,amphibians,2
152534,birds,0
152534,mammals,0
152534,reptiles,3
152535,amphibians,0
152535,birds,0
152535,mammals,0
152535,reptiles,0
152536,amphibians,1
152536,birds,1
152536,mammals,0
152536,reptiles,3
152537,amphibians,2
152537,birds,6
152537,mammals,3
152537,reptiles,5
152538,amphibians,0
152538,birds,2
152538,mammals,1
152538,reptiles,3
152539,amphibians,0
152539,birds,0
152539,mammals,0
152539,reptiles,0
152540,amphibians,0
152540,birds,0
152540,mammals,0
152540,reptiles,0
152541,amphibians,0
152541,birds,0
152541,mammals,1
152541,reptiles,1
152542,amphibians,0
152542,birds,2
152542,mammals,1
152542,reptiles,0
152543,amphibians,0
152543,birds,0
152543,mammals,0
152543,reptiles,0
152544,amphibians,0
152544,birds,0
152544,mammals,0
152544,reptiles,0
152545,amphibians,0
152545,birds,0
152545,mammals,0
152545,reptiles,0
152546,amphibians,0
152546,birds,1
152546,mammals,0
152546,reptiles,0
152547,amphibians,0
152547,birds,0
152547,mammals,0
152547,reptiles,0
152548,amphibians,0
152548,birds,0
152548,mammals,0
152548,reptiles,0
152549,amphibians,0
152549,birds,0
152549,mammals,0
152549,reptiles,0
152550,amphibians,0
152550,birds,0
152550,mammals,0
152550,reptiles,0
152551,amphibians,0
152551,birds,0
152551,mammals,0
152551,reptiles,1
152552,amphibians,1
152552,birds,0
152552,mammals,0
152552,reptiles,0
152553,amphibians,0
152553,birds,0
152553,mammals,0
152553,reptiles,0
152554,amphibians,0
152554,birds,0
152554,mammals,0
152554,reptiles,0
152564,amphibians,0
152564,birds,1
152564,mammals,0
152564,reptiles,0
152565,amphibians,1
152565,birds,4
152565,mammals,0
152565,reptiles,2
152566,amphibians,0
152566,birds,1
152566,mammals,0
152566,reptiles,2
152567,amphibians,0
152567,birds,1
152567,mammals,0
152567,reptiles,0
152568,amphibians,0
152568,birds,0
152568,mammals,0
152568,reptiles,0
152569,amphibians,0
152569,birds,0
152569,mammals,0
152569,reptiles,0
152570,amphibians,0
152570,birds,0
152570,mammals,0
152570,reptiles,0
152571,amphibians,0
152571,birds,0
152571,mammals,0
152571,reptiles,0
152854,amphibians,0
152854,birds,0
152854,mammals,0
152854,reptiles,0
152855,amphibians,0
152855,birds,0
152855,mammals,0
152855,reptiles,0
152856,amphibians,0
152856,birds,0
152856,mammals,0
152856,reptiles,0
152857,amphibians,0
152857,birds,0
152857,mammals,0
152857,reptiles,0
152858,amphibians,0
152858,birds,0
152858,mammals,0
152858,reptiles,0
152859,amphibians,0
152859,birds,0
152859,mammals,0
152859,reptiles,0
152860,amphibians,0
152860,birds,0
152860,mammals,0
152860,reptiles,0
152861,amphibians,0
152861,birds,0
152861,mammals,0
152861,reptiles,0
152862,amphibians,0
152862,birds,0
152862,mammals,0
152862,reptiles,0
152863,amphibians,0
152863,birds,0
152863,mammals,0
152863,reptiles,0
152864,amphibians,2
152864,birds,0
152864,mammals,2
152864,reptiles,2
152865,amphibians,12
152865,birds,4
152865,mammals,0
152865,reptiles,4
152866,amphibians,4
152866,birds,0
152866,mammals,0
152866,reptiles,0
152867,amphibians,0
152867,birds,0
152867,mammals,0
152867,reptiles,0
152868,amphibians,0
152868,birds,13
152868,mammals,7
152868,reptiles,0
152869,amphibians,3
152869,birds,50
152869,mammals,7
152869,reptiles,6
152870,amphibians,1
152870,birds,40
152870,mammals,13
152870,reptiles,1
152871,amphibians,2
152871,birds,31
152871,mammals,4
152871,reptiles,1
152872,amphibians,0
152872,birds,9
152872,mammals,6
152872,reptiles,1
152873,amphibians,0
152873,birds,0
152873,mammals,7
152873,reptiles,0
152874,amphibians,0
152874,birds,0
152874,mammals,5
152874,reptiles,1
152875,amphibians,0
152875,birds,0
152875,mammals,2
152875,reptiles,0
152876,amphibians,0
152876,birds,0
152876,mammals,0
152876,reptiles,0
152877,amphibians,0
152877,birds,0
152877,mammals,0
152877,reptiles,0
152878,amphibians,0
152878,birds,0
152878,mammals,2
152878,reptiles,0
152879,amphibians,0
152879,birds,1
152879,mammals,4
152879,reptiles,1
152880,amphibians,1
152880,birds,7
152880,mammals,2
152880,reptiles,10
152881,amphibians,1
152881,birds,4
152881,mammals,1
152881,reptiles,3
152882,amphibians,1
152882,birds,4
152882,mammals,1
152882,reptiles,4
152883,amphibians,13
152883,birds,64
152883,mammals,34
152883,reptiles,32
152884,amphibians,20
152884,birds,77
152884,mammals,37
152884,reptiles,44
152885,amphibians,17
152885,birds,80
152885,mammals,37
152885,reptiles,61
152886,amphibians,15
152886,birds,92
152886,mammals,34
152886,reptiles,56
152887,amphibians,20
152887,birds,170
152887,mammals,53
152887,reptiles,65
152888,amphibians,28
152888,birds,176
152888,mammals,52
152888,reptiles,88
152889,amphibians,13
152889,birds,34
152889,mammals,12
152889,reptiles,15
152890,amphibians,0
152890,birds,0
152890,mammals,0
152890,reptiles,0
152891,amphibians,0
152891,birds,0
152891,mammals,0
152891,reptiles,0
152892,amphibians,0
152892,birds,0
152892,mammals,0
152892,reptiles,0
152893,amphibians,0
152893,birds,0
152893,mammals,0
152893,reptiles,0
152894,amphibians,0
152894,birds,0
152894,mammals,0
152894,reptiles,0
152895,amphibians,0
152895,birds,0
152895,mammals,0
152895,reptiles,0
152896,amphibians,0
152896,birds,0
152896,mammals,0
152896,reptiles,0
152897,amphibians,0
152897,birds,2
152897,mammals,0
152897,reptiles,0
152898,amphibians,0
152898,birds,6
152898,mammals,0
152898,reptiles,2
152899,amphibians,0
152899,birds,10
152899,mammals,0
152899,reptiles,2
152900,amphibians,1
152900,birds,2
152900,mammals,0
152900,reptiles,0
152901,amphibians,0
152901,birds,0
152901,mammals,0
152901,reptiles,0
152902,amphibians,2
152902,birds,0
152902,mammals,0
152902,reptiles,0
152903,amphibians,0
152903,birds,0
152903,mammals,0
152903,reptiles,0
152904,amphibians,0
152904,birds,0
152904,mammals,0
152904,reptiles,0
152905,amphibians,0
152905,birds,0
152905,mammals,0
152905,reptiles,0
152906,amphibians,0
152906,birds,0
152906,mammals,0
152906,reptiles,0
152907,amphibians,0
152907,birds,0
152907,mammals,0
152907,reptiles,0
152908,amphibians,0
152908,birds,1
152908,mammals,0
152908,reptiles,0
152909,amphibians,1
152909,birds,2
152909,mammals,0
152909,reptiles,1
152910,amphibians,2
152910,birds,1
152910,mammals,2
152910,reptiles,2
152911,amphibians,0
152911,birds,0
152911,mammals,0
152911,reptiles,0
152912,amphibians,0
152912,birds,1
152912,mammals,0
152912,reptiles,0
152913,amphibians,0
152913,birds,0
152913,mammals,0
152913,reptiles,0
152914,amphibians,0
152914,birds,1
152914,mammals,0
152914,reptiles,0
152915,amphibians,0
152915,birds,1
152915,mammals,0
152915,reptiles,0
152916,amphibians,0
152916,birds,0
152916,mammals,0
152916,reptiles,0
152917,amphibians,0
152917,birds,0
152917,mammals,0
152917,reptiles,0
152918,amphibians,0
152918,birds,0
152918,mammals,0
152918,reptiles,0
152919,amphibians,0
152919,birds,0
152919,mammals,0
152919,reptiles,0
152920,amphibians,0
152920,birds,0
152920,mammals,0
152920,reptiles,0
152921,amphibians,0
152921,birds,0
152921,mammals,0
152921,reptiles,0
152922,amphibians,1
152922,birds,1
152922,mammals,1
152922,reptiles,0
153024,amphibians,0
153024,birds,0
153024,mammals,0
153024,reptiles,0
153025,amphibians,0
153025,birds,0
153025,mammals,0
153025,reptiles,1
153026,amphibians,4
153026,birds,39
153026,mammals,18
153026,reptiles,51
153027,amphibians,0
153027,birds,2
153027,mammals,1
153027,reptiles,0
153028,amphibians,0
153028,birds,0
153028,mammals,0
153028,reptiles,2
153029,amphibians,0
153029,birds,0
153029,mammals,0
153029,reptiles,1
153030,amphibians,0
153030,birds,0
153030,mammals,0
153030,reptiles,1
153031,amphibians,0
153031,birds,2
153031,mammals,0
153031,reptiles,0
153032,amphibians,0
153032,birds,2
153032,mammals,1
153032,reptiles,0
153033,amphibians,0
153033,birds,1
153033,mammals,0
153033,reptiles,2
153034,amphibians,1
153034,birds,0
153034,mammals,0
153034,reptiles,1
153035,amphibians,0
153035,birds,2
153035,mammals,1
153035,reptiles,2
153036,amphibians,0
153036,birds,1
153036,mammals,3
153036,reptiles,6
153037,amphibians,0
153037,birds,1
153037,mammals,3
153037,reptiles,4
153038,amphibians,0
153038,birds,1
153038,mammals,2
153038,reptiles,2
153039,amphibians,0
153039,birds,1
153039,mammals,2
153039,reptiles,1
153040,amphibians,0
153040,birds,0
153040,mammals,1
153040,reptiles,1
153041,amphibians,0
153041,birds,0
153041,mammals,0
153041,reptiles,0
153042,amphibians,0
153042,birds,0
153042,mammals,0
153042,reptiles,0
153043,amphibians,0
153043,birds,0
153043,mammals,0
153043,reptiles,1
153044,amphibians,3
153044,birds,16
153044,mammals,6
153044,reptiles,10
153045,amphibians,3
153045,birds,22
153045,mammals,8
153045,reptiles,11
153046,amphibians,2
153046,birds,23
153046,mammals,8
153046,reptiles,13
153047,amphibians,0
153047,birds,4
153047,mammals,0
153047,reptiles,0
153048,amphibians,0
153048,birds,0
153048,mammals,0
153048,reptiles,0
153049,amphibians,0
153049,birds,1
153049,mammals,0
153049,reptiles,0
153050,amphibians,0
153050,birds,0
153050,mammals,0
153050,reptiles,0
153051,amphibians,0
153051,birds,0
153051,mammals,2
153051,reptiles,0
153052,amphibians,0
153052,birds,0
153052,mammals,2
153052,reptiles,0
153053,amphibians,0
153053,birds,0
153053,mammals,0
153053,reptiles,0
153054,amphibians,0
153054,birds,0
153054,mammals,0
153054,reptiles,0
153055,amphibians,0
153055,birds,0
153055,mammals,0
153055,reptiles,0
153056,amphibians,0
153056,birds,0
153056,mammals,0
153056,reptiles,0
153057,amphibians,2
153057,birds,2
153057,mammals,0
153057,reptiles,0
153058,amphibians,0
153058,birds,4
153058,mammals,1
153058,reptiles,1
153059,amphibians,0
153059,birds,0
153059,mammals,0
153059,reptiles,0
153060,amphibians,0
153060,birds,0
153060,mammals,0
153060,reptiles,0
153061,amphibians,0
153061,birds,0
153061,mammals,0
153061,reptiles,0
153062,amphibians,0
153062,birds,0
153062,mammals,2
153062,reptiles,2
153063,amphibians,0
153063,birds,0
153063,mammals,0
153063,reptiles,2
153064,amphibians,0
153064,birds,0
153064,mammals,0
153064,reptiles,0
153065,amphibians,0
153065,birds,0
153065,mammals,0
153065,reptiles,0
153066,amphibians,0
153066,birds,0
153066,mammals,0
153066,reptiles,0
153067,amphibians,0
153067,birds,1
153067,mammals,2
153067,reptiles,1
153068,amphibians,11
153068,birds,11
153068,mammals,11
153068,reptiles,13
153069,amphibians,13
153069,birds,30
153069,mammals,9
153069,reptiles,20
153070,amphibians,1
153070,birds,19
153070,mammals,5
153070,reptiles,6
153071,amphibians,4
153071,birds,2
153071,mammals,0
153071,reptiles,1
153072,amphibians,0
153072,birds,0
153072,mammals,0
153072,reptiles,0
153073,amphibians,0
153073,birds,0
153073,mammals,0
153073,reptiles,0
153074,amphibians,0
153074,birds,0
153074,mammals,0
153074,reptiles,0
153075,amphibians,0
153075,birds,0
153075,mammals,0
153075,reptiles,0
153076,amphibians,0
153076,birds,0
153076,mammals,0
153076,reptiles,0
153077,amphibians,2
153077,birds,0
153077,mammals,0
153077,reptiles,0
153078,amphibians,1
153078,birds,0
153078,mammals,0
153078,reptiles,0
153079,amphibians,0
153079,birds,0
153079,mammals,0
153079,reptiles,1
153080,amphibians,0
153080,birds,0
153080,mammals,0
153080,reptiles,0
153090,amphibians,4
153090,birds,3
153090,mammals,4
153090,reptiles,8
153091,amphibians,5
153091,birds,4
153091,mammals,19
153091,reptiles,22
153092,amphibians,6
153092,birds,17
153092,mammals,25
153092,reptiles,20
153093,amphibians,14
153093,birds,32
153093,mammals,15
153093,reptiles,26
153094,amphibians,16
153094,birds,39
153094,mammals,15
153094,reptiles,34
153095,amphibians,0
153095,birds,0
153095,mammals,0
153095,reptiles,0
153096,amphibians,0
153096,birds,1
153096,mammals,0
153096,reptiles,0
153097,amphibians,0
153097,birds,1
153097,mammals,0
153097,reptiles,0
153098,amphibians,0
153098,birds,0
153098,mammals,0
153098,reptiles,0
153099,amphibians,0
153099,birds,0
153099,mammals,0
153099,reptiles,0
153100,amphibians,0
153100,birds,0
153100,mammals,0
153100,reptiles,0
153248,amphibians,0
153248,birds,0
153248,mammals,0
153248,reptiles,0
153250,amphibians,0
153250,birds,0
153250,mammals,0
153250,reptiles,0
153251,amphibians,2
153251,birds,0
153251,mammals,0
153251,reptiles,2
153252,amphibians,0
153252,birds,0
153252,mammals,0
153252,reptiles,0
153253,amphibians,0
153253,birds,0
153253,mammals,0
153253,reptiles,0
153254,amphibians,0
153254,birds,0
153254,mammals,0
153254,reptiles,0
153255,amphibians,0
153255,birds,0
153255,mammals,0
153255,reptiles,1
153256,amphibians,0
153256,birds,0
153256,mammals,0
153256,reptiles,0
153257,amphibians,1
153257,birds,4
153257,mammals,0
153257,reptiles,1
153258,amphibians,0
153258,birds,6
153258,mammals,1
153258,reptiles,1
153259,amphibians,0
153259,birds,2
153259,mammals,1
153259,reptiles,0
153260,amphibians,0
153260,birds,2
153260,mammals,1
153260,reptiles,0
153261,amphibians,0
153261,birds,0
153261,mammals,1
153261,reptiles,0
153262,amphibians,0
153262,birds,1
153262,mammals,0
153262,reptiles,0
153263,amphibians,0
153263,birds,0
153263,mammals,0
153263,reptiles,0
153264,amphibians,0
153264,birds,0
153264,mammals,0
153264,reptiles,0
153265,amphibians,0
153265,birds,0
153265,mammals,0
153265,reptiles,0
153266,amphibians,0
153266,birds,0
153266,mammals,0
153266,reptiles,0
153267,amphibians,0
153267,birds,0
153267,mammals,0
153267,reptiles,0
153268,amphibians,0
153268,birds,0
153268,mammals,0
153268,reptiles,0
153269,amphibians,0
153269,birds,0
153269,mammals,0
153269,reptiles,0
153270,amphibians,0
153270,birds,0
153270,mammals,0
153270,reptiles,0
153271,amphibians,0
153271,birds,0
153271,mammals,0
153271,reptiles,2
153272,amphibians,0
153272,birds,0
153272,mammals,0
153272,reptiles,1
153273,amphibians,0
153273,birds,0
153273,mammals,0
153273,reptiles,0
153274,amphibians,0
153274,birds,0
153274,mammals,0
153274,reptiles,0
153275,amphibians,0
153275,birds,0
153275,mammals,0
153275,reptiles,0
153284,amphibians,0
153284,birds,1
153284,mammals,0
153284,reptiles,0
153285,amphibians,0
153285,birds,2
153285,mammals,0
153285,reptiles,3
153286,amphibians,0
153286,birds,2
153286,mammals,0
153286,reptiles,2
153287,amphibians,0
153287,birds,0
153287,mammals,0
153287,reptiles,0
153288,amphibians,0
153288,birds,0
153288,mammals,0
153288,reptiles,0
153289,amphibians,0
153289,birds,0
153289,mammals,0
153289,reptiles,0
153290,amphibians,0
153290,birds,0
153290,mammals,0
153290,reptiles,0
153291,amphibians,0
153291,birds,0
153291,mammals,0
153291,reptiles,0
153335,birds,2
153335,mammals,0
153335,reptiles,0
153576,amphibians,0
153576,birds,0
153576,mammals,0
153576,reptiles,0
153577,amphibians,1
153577,birds,0
153577,mammals,0
153577,reptiles,0
153578,amphibians,5
153578,birds,0
153578,mammals,0
153578,reptiles,5
153579,amphibians,0
153579,birds,0
153579,mammals,0
153579,reptiles,0
153580,amphibians,0
153580,birds,0
153580,mammals,0
153580,reptiles,0
153581,amphibians,0
153581,birds,0
153581,mammals,0
153581,reptiles,0
153582,amphibians,0
153582,birds,0
153582,mammals,0
153582,reptiles,0
153583,amphibians,0
153583,birds,0
153583,mammals,0
153583,reptiles,0
153584,amphibians,0
153584,birds,0
153584,mammals,0
153584,reptiles,0
153585,amphibians,3
153585,birds,0
153585,mammals,0
153585,reptiles,0
153586,amphibians,6
153586,birds,0
153586,mammals,3
153586,reptiles,0
153587,amphibians,0
153587,birds,4
153587,mammals,0
153587,reptiles,0
153588,amphibians,4
153588,birds,0
153588,mammals,0
153588,reptiles,1
153589,amphibians,4
153589,birds,32
153589,mammals,11
153589,reptiles,0
153590,amphibians,14
153590,birds,159
153590,mammals,34
153590,reptiles,4
153591,amphibians,8
153591,birds,107
153591,mammals,14
153591,reptiles,7
153592,amphibians,0
153592,birds,28
153592,mammals,11
153592,reptiles,4
153593,amphibians,0
153593,birds,8
153593,mammals,6
153593,reptiles,4
153594,amphibians,0
153594,birds,6
153594,mammals,6
153594,reptiles,0
153595,amphibians,0
153595,birds,0
153595,mammals,1
153595,reptiles,0
153596,amphibians,0
153596,birds,0
153596,mammals,0
153596,reptiles,0
153597,amphibians,0
153597,birds,0
153597,mammals,0
153597,reptiles,0
153598,amphibians,0
153598,birds,0
153598,mammals,1
153598,reptiles,1
153599,amphibians,0
153599,birds,2
153599,mammals,2
153599,reptiles,2
153600,amphibians,0
153600,birds,4
153600,mammals,0
153600,reptiles,0
153601,amphibians,0
153601,birds,6
153601,mammals,2
153601,reptiles,8
153602,amphibians,7
153602,birds,16
153602,mammals,15
153602,reptiles,12
153603,amphibians,17
153603,birds,64
153603,mammals,42
153603,reptiles,33
153604,amphibians,37
153604,birds,86
153604,mammals,44
153604,reptiles,54
153605,amphibians,25
153605,birds,115
153605,mammals,53
153605,reptiles,66
153606,amphibians,17
153606,birds,110
153606,mammals,47
153606,reptiles,68
153607,amphibians,28
153607,birds,180
153607,mammals,64
153607,reptiles,88
153608,amphibians,25
153608,birds,167
153608,mammals,51
153608,reptiles,76
153609,amphibians,21
153609,birds,144
153609,mammals,40
153609,reptiles,60
153610,amphibians,0
153610,birds,2
153610,mammals,0
153610,reptiles,2
153611,amphibians,0
153611,birds,0
153611,mammals,0
153611,reptiles,0
153612,amphibians,0
153612,birds,4
153612,mammals,0
153612,reptiles,0
153613,amphibians,0
153613,birds,0
153613,mammals,0
153613,reptiles,0
153614,amphibians,0
153614,birds,0
153614,mammals,0
153614,reptiles,0
153615,amphibians,0
153615,birds,0
153615,mammals,0
153615,reptiles,0
153616,amphibians,0
153616,birds,0
153616,mammals,0
153616,reptiles,0
153617,amphibians,0
153617,birds,0
153617,mammals,0
153617,reptiles,0
153618,amphibians,0
153618,birds,0
153618,mammals,0
153618,reptiles,0
153619,amphibians,0
153619,birds,0
153619,mammals,0
153619,reptiles,0
153620,amphibians,0
153620,birds,1
153620,mammals,0
153620,reptiles,2
153621,amphibians,1
153621,birds,0
153621,mammals,0
153621,reptiles,0
153622,amphibians,2
153622,birds,1
153622,mammals,0
153622,reptiles,0
153623,amphibians,3
153623,birds,0
153623,mammals,0
153623,reptiles,0
153624,amphibians,0
153624,birds,0
153624,mammals,0
153624,reptiles,0
153625,amphibians,0
153625,birds,0
153625,mammals,0
153625,reptiles,0
153626,amphibians,0
153626,birds,0
153626,mammals,0
153626,reptiles,0
153627,amphibians,0
153627,birds,2
153627,mammals,1
153627,reptiles,0
153628,amphibians,1
153628,birds,3
153628,mammals,0
153628,reptiles,1
153629,amphibians,1
153629,birds,1
153629,mammals,0
153629,reptiles,0
153630,amphibians,2
153630,birds,2
153630,mammals,0
153630,reptiles,1
153631,amphibians,0
153631,birds,0
153631,mammals,0
153631,reptiles,0
153632,amphibians,0
153632,birds,0
153632,mammals,0
153632,reptiles,0
153633,amphibians,0
153633,birds,0
153633,mammals,0
153633,reptiles,0
153634,amphibians,0
153634,birds,0
153634,mammals,0
153634,reptiles,0
153635,amphibians,0
153635,birds,1
153635,mammals,0
153635,reptiles,0
153636,amphibians,0
153636,birds,0
153636,mammals,3
153636,reptiles,0
153637,amphibians,0
153637,birds,0
153637,mammals,0
153637,reptiles,0
153638,amphibians,0
153638,birds,0
153638,mammals,0
153638,reptiles,0
153639,amphibians,0
153639,birds,0
153639,mammals,0
153639,reptiles,0
153640,amphibians,0
153640,birds,0
153640,mammals,0
153640,reptiles,0
153641,amphibians,0
153641,birds,0
153641,mammals,0
153641,reptiles,0
153642,amphibians,1
153642,birds,1
153642,mammals,1
153642,reptiles,0
153744,amphibians,0
153744,birds,0
153744,mammals,0
153744,reptiles,0
153745,amphibians,0
153745,birds,2
153745,mammals,4
153745,reptiles,9
153746,amphibians,0
153746,birds,4
153746,mammals,5
153746,reptiles,8
153747,amphibians,0
153747,birds,1
153747,mammals,1
153747,reptiles,0
153748,amphibians,0
153748,birds,0
153748,mammals,0
153748,reptiles,0
153749,amphibians,0
153749,birds,0
153749,mammals,1
153749,reptiles,0
153750,amphibians,0
153750,birds,0
153750,mammals,0
153750,reptiles,0
153751,amphibians,0
153751,birds,0
153751,mammals,0
153751,reptiles,4
153752,amphibians,2
153752,birds,2
153752,mammals,0
153752,reptiles,1
153753,amphibians,0
153753,birds,4
153753,mammals,0
153753,reptiles,4
153754,amphibians,0
153754,birds,4
153754,mammals,5
153754,reptiles,6
153755,amphibians,0
153755,birds,2
153755,mammals,3
153755,reptiles,9
153756,amphibians,0
153756,birds,1
153756,mammals,4
153756,reptiles,8
153757,amphibians,0
153757,birds,5
153757,mammals,5
153757,reptiles,7
153758,amphibians,1
153758,birds,6
153758,mammals,6
153758,reptiles,10
153759,amphibians,0
153759,birds,3
153759,mammals,1
153759,reptiles,5
153760,amphibians,0
153760,birds,0
153760,mammals,1
153760,reptiles,2
153761,amphibians,0
153761,birds,0
153761,mammals,1
153761,reptiles,2
153762,amphibians,0
153762,birds,0
153762,mammals,0
153762,reptiles,1
153763,amphibians,0
153763,birds,2
153763,mammals,0
153763,reptiles,1
153764,amphibians,5
153764,birds,25
153764,mammals,10
153764,reptiles,13
153765,amphibians,10
153765,birds,36
153765,mammals,12
153765,reptiles,16
153766,amphibians,8
153766,birds,40
153766,mammals,12
153766,reptiles,15
153767,amphibians,5
153767,birds,30
153767,mammals,11
153767,reptiles,14
153768,amphibians,1
153768,birds,13
153768,mammals,5
153768,reptiles,1
153769,amphibians,0
153769,birds,0
153769,mammals,0
153769,reptiles,0
153770,amphibians,0
153770,birds,0
153770,mammals,0
153770,reptiles,0
153771,amphibians,0
153771,birds,0
153771,mammals,0
153771,reptiles,0
153772,amphibians,2
153772,birds,0
153772,mammals,2
153772,reptiles,0
153773,amphibians,0
153773,birds,0
153773,mammals,0
153773,reptiles,0
153774,amphibians,0
153774,birds,0
153774,mammals,0
153774,reptiles,0
153775,amphibians,0
153775,birds,0
153775,mammals,0
153775,reptiles,0
153776,amphibians,2
153776,birds,2
153776,mammals,0
153776,reptiles,0
153777,amphibians,1
153777,birds,10
153777,mammals,7
153777,reptiles,6
153778,amphibians,1
153778,birds,5
153778,mammals,3
153778,reptiles,5
153779,amphibians,0
153779,birds,0
153779,mammals,0
153779,reptiles,0
153780,amphibians,0
153780,birds,0
153780,mammals,0
153780,reptiles,0
153781,amphibians,0
153781,birds,2
153781,mammals,0
153781,reptiles,0
153782,amphibians,0
153782,birds,0
153782,mammals,0
153782,reptiles,0
153783,amphibians,0
153783,birds,0
153783,mammals,0
153783,reptiles,0
153784,amphibians,0
153784,birds,0
153784,mammals,0
153784,reptiles,0
153785,amphibians,0
153785,birds,0
153785,mammals,0
153785,reptiles,0
153786,amphibians,0
153786,birds,0
153786,mammals,0
153786,reptiles,2
153787,amphibians,0
153787,birds,0
153787,mammals,0
153787,reptiles,4
153788,amphibians,0
153788,birds,0
153788,mammals,0
153788,reptiles,0
153789,amphibians,0
153789,birds,0
153789,mammals,2
153789,reptiles,0
153790,amphibians,25
153790,birds,86
153790,mammals,46
153790,reptiles,49
153791,amphibians,1
153791,birds,10
153791,mammals,2
153791,reptiles,3
153792,amphibians,0
153792,birds,2
153792,mammals,0
153792,reptiles,2
153793,amphibians,0
153793,birds,0
153793,mammals,0
153793,reptiles,0
153794,amphibians,0
153794,birds,0
153794,mammals,0
153794,reptiles,0
153795,amphibians,2
153795,birds,0
153795,mammals,0
153795,reptiles,0
153796,amphibians,3
153796,birds,1
153796,mammals,0
153796,reptiles,0
153797,amphibians,2
153797,birds,1
153797,mammals,0
153797,reptiles,1
153798,amphibians,0
153798,birds,0
153798,mammals,0
153798,reptiles,1
153799,amphibians,0
153799,birds,0
153799,mammals,0
153799,reptiles,0
153810,amphibians,1
153810,birds,1
153810,mammals,1
153810,reptiles,2
153811,amphibians,1
153811,birds,0
153811,mammals,3
153811,reptiles,6
153812,amphibians,0
153812,birds,0
153812,mammals,1
153812,reptiles,1
153813,amphibians,1
153813,birds,4
153813,mammals,3
153813,reptiles,4
153814,amphibians,1
153814,birds,0
153814,mammals,0
153814,reptiles,3
153815,amphibians,0
153815,birds,2
153815,mammals,0
153815,reptiles,0
153816,amphibians,0
153816,birds,0
153816,mammals,0
153816,reptiles,0
153817,amphibians,0
153817,birds,0
153817,mammals,0
153817,reptiles,0
153818,amphibians,0
153818,birds,0
153818,mammals,0
153818,reptiles,0
153819,amphibians,0
153819,birds,0
153819,mammals,0
153819,reptiles,0
153820,amphibians,0
153820,birds,0
153820,mammals,0
153820,reptiles,0
153966,amphibians,0
153966,birds,0
153966,mammals,0
153966,reptiles,0
153968,amphibians,0
153968,birds,0
153968,mammals,0
153968,reptiles,0
153969,amphibians,0
153969,birds,1
153969,mammals,1
153969,reptiles,0
153970,amphibians,0
153970,birds,0
153970,mammals,2
153970,reptiles,4
153971,amphibians,2
153971,birds,1
153971,mammals,0
153971,reptiles,0
153972,amphibians,0
153972,birds,0
153972,mammals,0
153972,reptiles,0
153973,amphibians,0
153973,birds,0
153973,mammals,0
153973,reptiles,0
153974,amphibians,0
153974,birds,0
153974,mammals,0
153974,reptiles,0
153975,amphibians,0
153975,birds,0
153975,mammals,0
153975,reptiles,0
153976,amphibians,0
153976,birds,0
153976,mammals,0
153976,reptiles,0
153977,amphibians,0
153977,birds,1
153977,mammals,0
153977,reptiles,1
153978,amphibians,1
153978,birds,1
153978,mammals,1
153978,reptiles,3
153979,amphibians,0
153979,birds,1
153979,mammals,0
153979,reptiles,0
153980,amphibians,0
153980,birds,0
153980,mammals,0
153980,reptiles,0
153981,amphibians,0
153981,birds,0
153981,mammals,0
153981,reptiles,0
153982,amphibians,0
153982,birds,0
153982,mammals,0
153982,reptiles,0
153983,amphibians,0
153983,birds,0
153983,mammals,0
153983,reptiles,0
153984,amphibians,0
153984,birds,0
153984,mammals,0
153984,reptiles,0
153985,amphibians,0
153985,birds,0
153985,mammals,0
153985,reptiles,0
153986,amphibians,0
153986,birds,0
153986,mammals,0
153986,reptiles,0
153987,amphibians,0
153987,birds,0
153987,mammals,0
153987,reptiles,0
153988,amphibians,0
153988,birds,0
153988,mammals,0
153988,reptiles,0
153989,amphibians,0
153989,birds,0
153989,mammals,0
153989,reptiles,0
153990,amphibians,0
153990,birds,0
153990,mammals,0
153990,reptiles,0
153991,amphibians,0
153991,birds,0
153991,mammals,0
153991,reptiles,0
153992,amphibians,0
153992,birds,0
153992,mammals,0
153992,reptiles,2
153993,amphibians,0
153993,birds,0
153993,mammals,0
153993,reptiles,0
153994,amphibians,0
153994,birds,0
153994,mammals,0
153994,reptiles,0
153995,amphibians,0
153995,birds,0
153995,mammals,0
153995,reptiles,0
153996,amphibians,0
153996,birds,0
153996,mammals,0
153996,reptiles,0
154003,amphibians,0
154003,birds,0
154003,mammals,0
154003,reptiles,0
154004,amphibians,0
154004,birds,0
154004,mammals,0
